Course_Link,Image-wrapper_hti-1,image-module_image__1vzg2 src,Provider,Title,ReviewStars,Number_of_review,Duration_Week,Duration_per_week,Cost,Ribbon-module_wrapper__312EV
https://www.futurelearn.com/courses/statistical-shape-modelling,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/4e/18/thumbnail_4e180c2c-b2f1-47e4-963f-9bc667aae3dc.jpg"" alt=""An image of a human head created using statistical shape modelling""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",University of Basel,Statistical Shape Modelling: Computing the Human Anatomy,,,8 weeks,4 hrs per week,Included in Unlimited,
https://www.futurelearn.com/courses/digitaldiscovery,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/21/a9/thumbnail_21a958bf-8106-459a-8a59-5d6a53ee0c52.jpg"" alt=""Man talking to woman on laptop via video conference. ""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",Deakin University & Australia Post,Digital Discovery,4.7,(6 reviews),4 weeks,2 hrs per week,Included in Unlimited,
https://www.futurelearn.com/courses/information-technology-ethics,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/e2/f0/thumbnail_e2f006f9-15ba-4a29-9c09-521c9f5e5cbd.jpg"" alt=""visual of computer code projected over woman&#x27;s face""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",Charles Sturt University,IT Ethics: Professionalism and Ethics in Computing,4.7,(84 reviews),3 weeks,4 hrs per week,Included in Unlimited,
https://www.futurelearn.com/courses/digital-skills,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/7a/5e/thumbnail_7a5edc4f-ccb2-4cd2-a2b4-f1a9f41e3751.jpg"" alt=""""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",King's College London,Digital Skills: Embracing Digital Technology,4.7,(263 reviews),4 weeks,3 hrs per week,Included in Unlimited,
https://www.futurelearn.com/courses/advanced-data-analysis-and-visualization-using-microsoft-excel,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/8c/66/thumbnail_8c6602ae-c921-4177-a647-a1ecfa8fc417.jpg"" alt=""an illustration of graphs and spreadsheets""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","CloudSwyft Global Systems, Inc.",Microsoft Excel: Advanced Data Analysis and Visualisation,,,3 weeks,5 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/social-entrepreneurship-in-educational-technology-concept-development-prototyping,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/c1/f1/thumbnail_c1f14345-6e99-4e17-81ac-0b4edc4f4b3b.jpg"" alt=""Two robotic arms and hands holding a pink origami swan ""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",Johns Hopkins University,Social Entrepreneurship in Educational Technology: Concept Development and Prototyping,,,2 weeks,3 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/social-entrepreneurship-in-educational-technology-developing-business-plan,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/81/41/thumbnail_8141c8ae-363a-4850-8c5c-545740d64cd1.jpg"" alt=""Futuristic city VR wire frame with businesswoman walking""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",Johns Hopkins University,Social Entrepreneurship in Educational Technology: Developing a Business Plan,,,2 weeks,3 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/social-entrepreneurship-in-educational-technology-ideation-market-research,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/89/73/thumbnail_8973ce4e-400d-4e69-858a-061883742ac5.jpg"" alt=""Light dots forming the shape of brains inside light bulbs""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",Johns Hopkins University,Social Entrepreneurship in Educational Technology: Ideation and Market Research,,,3 weeks,3 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/investigating-cybercrime-concepts,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/cd/41/thumbnail_cd419fc1-16bc-429b-ad7e-4b00fae46666.jpg"" alt=""A yellow fingerprint with digital patterns surrounding it. ""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",PA Consulting,Cyber Crime Investigation,,,4 weeks,3 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/cyber-security-incident-response-for-managers,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/3d/47/thumbnail_3d47e1a4-dabd-440c-a5a3-da27d76c65f5.jpg"" alt=""A woman appears shocked whilst on a laptop.""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",PA Consulting,Cyber Security Incident Response for Managers,,,3 weeks,3 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/power-of-hackathon,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/89/cc/thumbnail_89ccdb27-2dd5-4631-a476-ccfcf9d1f71a.jpg"" alt=""A group of students writing on a post-it notes""/>",https://ugc.futurelearn.com/uploads/images/89/cc/thumbnail_89ccdb27-2dd5-4631-a476-ccfcf9d1f71a.jpg,EIT Climate-KIC,How to Plan a Hackathon: Hacking the Challenges of Digital Education,,,2 weeks,3 hrs per week,Included in Unlimited,
https://www.futurelearn.com/courses/digieduhack,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/64/1e/thumbnail_641e8e70-aa50-4dff-9830-416e305181d9.jpg"" alt=""Hackathon team-members high-fiving""/>",https://ugc.futurelearn.com/uploads/images/64/1e/thumbnail_641e8e70-aa50-4dff-9830-416e305181d9.jpg,EIT Climate-KIC & Aalto University,Innovation in EdTech: Hacking the Challenges of Digital Education,4.2,(5 reviews),4 weeks,2 hrs per week,Included in Unlimited,
https://www.futurelearn.com/courses/introduction-to-malware-investigations,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/9f/51/thumbnail_9f51ada6-6baa-45b0-a132-e4cb1193631f.jpg"" alt=""A computer screen with a pink malware warning sign. ""/>",https://ugc.futurelearn.com/uploads/images/9f/51/thumbnail_9f51ada6-6baa-45b0-a132-e4cb1193631f.jpg,PA Consulting,Introduction to Digital Forensics: Malware Analysis and Investigations,,,3 weeks,3 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/investigating-cybercrime-practical-investigation,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/25/fc/thumbnail_25fc9a4f-06fe-40f9-aed2-d676755d6e71.jpg"" alt=""A man with glasses looking at multiple computer screens. ""/>",https://ugc.futurelearn.com/uploads/images/25/fc/thumbnail_25fc9a4f-06fe-40f9-aed2-d676755d6e71.jpg,PA Consulting,Practical: Cyber Investigator,,,3 weeks,3 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/practical-malware-investigations,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/de/7f/thumbnail_de7f1604-6684-4e8c-9778-0a9d4ae14b62.jpg"" alt=""A person analysing malware code on a computer""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",PA Consulting,Practical: Malware Analysis and Investigations,,,5 weeks,3 hrs per week,,Part of an ExpertTrack
https://www.futurelearn.com/courses/azure-cloud-fundamentals,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/0f/1c/thumbnail_0f1ca13c-3fd1-4543-b36f-c2456a54068e.jpg"" alt=""a data centre""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","CloudSwyft Global Systems, Inc. & Microsoft",Microsoft Future Ready: Azure Cloud Fundamentals,4.3,(8 reviews),3 weeks,4 hrs per week,Premium course,
https://www.futurelearn.com/courses/mathematics-for-computer-scientists,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/8e/84/thumbnail_8e84dc74-4c4f-4a15-a78c-721511631cae.jpg"" alt=""mathematical formulae on a computer screen""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",University of Hull,Mathematics for Computer Science: Essential Skills,4.4,(18 reviews),3 weeks,3 hrs per week,Included in Unlimited,
https://www.futurelearn.com/courses/people-networks-and-neighbours,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/79/07/thumbnail_7907ff69-4979-451a-b14d-cfbb9c731d90.jpg"" alt=""A woman with a pen in her hand looking at a screen. There&#x27;s a screen in the background too.""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=","University of Groningen, University of Warsaw, Alexander von Humboldt Institute for Internet and Society & ACTiSS","People, Networks and Neighbours: Understanding Social Dynamics",4.2,(10 reviews),3 weeks,4 hrs per week,Included in Unlimited,
https://www.futurelearn.com/courses/introduction-to-programming-with-python-fourth-rev-,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/0b/a0/thumbnail_0ba0fcfe-c9a1-4106-befb-5de33a458426.jpg"" alt=""""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",FutureLearn,Introduction to Programming with Python,4.6,(16 reviews),4 weeks,3 hrs per week,Included in Unlimited,
https://www.futurelearn.com/courses/successful-agile-for-digital-teams,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/39/19/thumbnail_3919e3a9-5559-455f-a084-cede2188a61d.jpg"" alt=""cartoon with 3 people holding a tablet a phone and a poster a browser window is in the background""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",Somo & BIMA,Successful Agile for Digital Teams,,,2 weeks,2 hrs per week,Included in Unlimited,
https://www.futurelearn.com/courses/introduction-to-data-analytics-with-python,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/b4/f8/thumbnail_b4f8cd45-c283-4897-8ff0-2ec5dc27f040.jpg"" alt=""Data Analytics using Python""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",FutureLearn,Introduction to Data Analytics with Python,4.4,(24 reviews),4 weeks,3 hrs per week,Included in Unlimited,
https://www.futurelearn.com/courses/software-development-basics,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/7c/31/thumbnail_7c316961-1436-42b4-920a-f46c0c884b84.jpg"" alt=""An abstract image of neon blue keyboard on a dark blue background with multiple lines connecting above it. ""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",FutureLearn,Software Development Basics,4.5,(12 reviews),4 weeks,3 hrs per week,Included in Unlimited,
https://www.futurelearn.com/courses/defi-exploring-decentralised-finance-with-blockchain-technologies,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/e7/b8/thumbnail_e7b8fd7b-a52b-4bef-b54d-4fb85d703d37.jpg"" alt=""Two arrows one going up and one going to the side on a digital software""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",RMIT University & RMIT Blockchain Innovation Hub,"Decentralised Finance: Blockchain, Ethereum, and The Future of Banking",4.7,(44 reviews),4 weeks,3 hrs per week,Included in Unlimited,
https://www.futurelearn.com/courses/fortran-for-scientific-computing,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/2a/b2/thumbnail_2ab23c17-0fc4-479e-bffe-26d6c64ef84a.jpg"" alt=""Woman looking at Fortran code and a Julia set""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",Partnership for Advanced Computing in Europe (PRACE) & Vlaams Supercomputer Centre,Fortran for Scientific Computing,4.7,(10 reviews),5 weeks,4 hrs per week,Included in Unlimited,
https://www.futurelearn.com/courses/introduction-to-blockchain-dlt,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/91/25/thumbnail_9125fbce-d8a4-4437-8954-4041efb1e2a3.jpg"" alt=""Blockchain, DeFi and Cryptocurrencies""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",UCL (University College London)  & UCL Centre for Blockchain Technologies,Introduction to Blockchain Technology and Applications,4.8,(29 reviews),4 weeks,2 hrs per week,Included in Unlimited,
https://www.futurelearn.com/courses/intelligent-systems,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/12/de/thumbnail_12dee73c-8ff1-4eb0-86bf-e0e824340461.jpg"" alt=""Digital image of human head""/>","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAASwAAADIBAMAAACg8cFmAAAAGFBMVEXt7e7KyszV1dfe3t/m5ufq6uvg4OHOztD3GVIkAAAAnklEQVR42u3OwQnCQBAAwENIASsWIFagpARtJCWID9v3c+d/QciezFQwDQAAAAAAAAAAAIAfWyJaQVpanVaGVoZWhlaGVobWHu7rUKq1xaA1ceu1Dq2OLc6tIC2tTitDK0MrQyvjv1vLY7hVah3iS2ve1vEyXFsZhzi1grS0Oq0MrQytDK0MrV28u2etVgxa87YAAAAAAAAAAAAApvYB2BwigkXIZZgAAAAASUVORK5CYII=",University of York,Intelligent Systems: An Introduction to Deep Learning and Autonomous Systems,4.7,(12 reviews),3 weeks,4 hrs per week,Included in Unlimited,
https://www.futurelearn.com/courses/digital-skills-reimagine-your-career,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/3e/88/thumbnail_3e88ed8f-bbe4-49f8-a0ea-697247b97bab.jpg"" alt=""Man working at a laptop drinking coffee""/>",https://ugc.futurelearn.com/uploads/images/3e/88/thumbnail_3e88ed8f-bbe4-49f8-a0ea-697247b97bab.jpg,Accenture,Digital Skills: Reimagine Your Career,4.9,(93 reviews),3 weeks,2 hrs per week,Free digital upgrade,
https://www.futurelearn.com/courses/competitive-edge-customer-experience-ai,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/7b/d2/thumbnail_7bd2ed1f-ddeb-4707-ac7a-00208802ea90.jpg"" alt=""A line image of a brain with &quot;AI&quot; written inside it ""/>",https://ugc.futurelearn.com/uploads/images/7b/d2/thumbnail_7bd2ed1f-ddeb-4707-ac7a-00208802ea90.jpg,Critical Mass & BIMA,Using AI to Gain a Competitive Edge for your Customer Experience (CX),,,2 weeks,2 hrs per week,Included in Unlimited,
https://www.futurelearn.com/courses/user-experience-design,"<img class=""image-module_image__1vzg2 image-module_cover__2_Sai"" src=""https://ugc.futurelearn.com/uploads/images/cd/fe/thumbnail_cdfeffbc-d911-4583-994a-f8103c93594c.jpg"" alt=""Man and a woman staring at a computer screen""/>",https://ugc.futurelearn.com/uploads/images/cd/fe/thumbnail_cdfeffbc-d911-4583-994a-f8103c93594c.jpg,FutureLearn,Introduction to UX Design,4.6,(7 reviews),4 weeks,3 hrs per week,Included in Unlimited,
