Course Name,URL,Categories,Short Description,Long Description,Difficulty,Duration,Free Option,Number of Enrolled,Rating,Paid Option,Language,Subtitle Language,Platform,Provider,Image URL
AWS Cloud Practitioner Essentials,https://explore.skillbuilder.aws/learn/course/external/view/elearning/134/aws-cloud-practitioner-essentials,"Computer Science , Cloud , AWS ,Cloud Computing","This course is for individuals who seek an overall understanding of the Amazon Web Services (AWS) Cloud, independent of specific technical roles. You will learn about AWS Cloud concepts, AWS services, security, architecture, pricing, and support to build your AWS Cloud knowledge. This course also helps you prepare for the AWS Certified Cloud Practitioner exam.","This course is for individuals who seek an overall understanding of the Amazon Web Services (AWS) Cloud, independent of specific technical roles. You will learn about AWS Cloud concepts, AWS services, security, architecture, pricing, and support to build your AWS Cloud knowledge. This course also helps you prepare for the AWS Certified Cloud Practitioner exam.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Introduction to Amazon FSx for Lustre,https://explore.skillbuilder.aws/learn/course/external/view/elearning/132/introduction-to-amazon-fsx-for-lustre,"Computer Science , Cloud , AWS ,Cloud Computing","This is an introductory course on Amazon FSx for Lustre, a fully managed service that makes it easy and cost-effective for AWS customers to launch and run a Lustre high performance file system for their data-intensive applications. The course introduces you to the features and benefits of the service, such as its massively scalable performance, seamless integration with Amazon S3, and compatibility with customer applications. Several use cases are also presented.","This is an introductory course on Amazon FSx for Lustre, a fully managed service that makes it easy and cost-effective for AWS customers to launch and run a Lustre high performance file system for their data-intensive applications. The course introduces you to the features and benefits of the service, such as its massively scalable performance, seamless integration with Amazon S3, and compatibility with customer applications. Several use cases are also presented.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Introduction to Amazon Kinesis Analytics,https://explore.skillbuilder.aws/learn/course/external/view/elearning/131/introduction-to-amazon-kinesis-analytics,"Computer Science , Cloud , AWS ,Cloud Computing","This is an introductory course on Amazon Kinesis Analytics, which helps you query streaming data or build entire streaming applications using SQL. In this course, we discuss how the service collects, processes and analyzes streaming data in real-time. We also discuss how to use and monitor Amazon Kinesis Analytics and explore use cases.","This is an introductory course on Amazon Kinesis Analytics, which helps you query streaming data or build entire streaming applications using SQL. In this course, we discuss how the service collects, processes and analyzes streaming data in real-time. We also discuss how to use and monitor Amazon Kinesis Analytics and explore use cases.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
AWS Billing and Cost Management,https://explore.skillbuilder.aws/learn/course/external/view/elearning/129/aws-billing-and-cost-management,"Computer Science , Cloud , AWS ,Cloud Computing",,,0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Introduction to AWS Auto Scaling,https://explore.skillbuilder.aws/learn/course/external/view/elearning/124/introduction-to-aws-auto-scaling,"Computer Science , Cloud , AWS ,Cloud Computing","AWS Auto Scaling enables you to centrally configure automatic scaling for the multiple scalable AWS resources used by your application from a single interface. In this course, we introduce you to this service and some of its benefits and main functionality. We also provide a demonstration of the service.","AWS Auto Scaling enables you to centrally configure automatic scaling for the multiple scalable AWS resources used by your application from a single interface. In this course, we introduce you to this service and some of its benefits and main functionality. We also provide a demonstration of the service.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Introduction to AWS CodeBuild,https://explore.skillbuilder.aws/learn/course/external/view/elearning/123/introduction-to-aws-codebuild,"Computer Science , Cloud , AWS ,Cloud Computing","AWS CodeBuild is a fully managed build service that compiles source code, runs tests, and produces software packages that are ready to deploy. In this introductory course, we discuss what AWS CodeBuild is and how it works and review some common use cases and best practices.","AWS CodeBuild is a fully managed build service that compiles source code, runs tests, and produces software packages that are ready to deploy. In this introductory course, we discuss what AWS CodeBuild is and how it works and review some common use cases and best practices.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
AWS Development Tools Services Overview,https://explore.skillbuilder.aws/learn/course/external/view/elearning/122/aws-development-tools-services-overview,"Computer Science , Cloud , AWS ,Cloud Computing",This course introduces AWS development tools that enable a continuous development pipeline and integrate closely with other AWS services.  These tools support a variety of use cases and enable customers to reach ideal solutions.,This course introduces AWS development tools that enable a continuous development pipeline and integrate closely with other AWS services.  These tools support a variety of use cases and enable customers to reach ideal solutions.,0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Introduction to AWS Identity and Access Management (IAM),https://explore.skillbuilder.aws/learn/course/external/view/elearning/120/introduction-to-aws-identity-and-access-management-iam,"Computer Science , Cloud , AWS ,Cloud Computing","In this course, you will be introduced to AWS Identity and Access Management (IAM). The course will highlight how IAM can be used for authentication and authorization to AWS services. Discussions around IAM policies and roles will also be included, as well as potential use cases for the service. The course will wrap up with a demonstration on how to create an IAM group and user, attach a policy and add a user to a group.","In this course, you will be introduced to AWS Identity and Access Management (IAM). The course will highlight how IAM can be used for authentication and authorization to AWS services. Discussions around IAM policies and roles will also be included, as well as potential use cases for the service. The course will wrap up with a demonstration on how to create an IAM group and user, attach a policy and add a user to a group.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
AWS Foundations: Machine Learning Basics,https://explore.skillbuilder.aws/learn/course/external/view/elearning/118/aws-foundations-machine-learning-basics,"Computer Science , Cloud , AWS ,Cloud Computing","What is machine learning? How can machine learning solve business problems? When is it appropriate to use a machine learning model? What are the phases of a machine learning pipeline? In this course, you get an overview of the concepts, terminology, and processes of the exciting field of machine learning!","What is machine learning? How can machine learning solve business problems? When is it appropriate to use a machine learning model? What are the phases of a machine learning pipeline? In this course, you get an overview of the concepts, terminology, and processes of the exciting field of machine learning!",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
AWS Elemental Live - Foundations,https://explore.skillbuilder.aws/learn/course/external/view/elearning/112/aws-elemental-live-foundations,"Computer Science , Cloud , AWS ,Cloud Computing","This training provides an overview of the fundamental functions of AWS Elemental Live, an on-premises appliance used for broadcast television and for streaming to internet-connected devices. The course focuses on key operational aspects of streaming to internet-connected devices. It includes a tour of the key elements of the user interface and a demonstration of the steps to create a simple live event. It also outlines the basic steps to monitor and maintain the system as well as troubleshooting common system issues.","This training provides an overview of the fundamental functions of AWS Elemental Live, an on-premises appliance used for broadcast television and for streaming to internet-connected devices. The course focuses on key operational aspects of streaming to internet-connected devices. It includes a tour of the key elements of the user interface and a demonstration of the steps to create a simple live event. It also outlines the basic steps to monitor and maintain the system as well as troubleshooting common system issues.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Getting into the Serverless Mindset,https://explore.skillbuilder.aws/learn/course/external/view/elearning/105/getting-into-the-serverless-mindset,"Computer Science , Cloud , AWS ,Cloud Computing","This course will orient you to key serverless concepts to help you plan serverless architectures and applications. You will learn how serverless computing and its event-driven orientation influence your approach to application development, parallelization of tasks, and environment management.","This course will orient you to key serverless concepts to help you plan serverless architectures and applications. You will learn how serverless computing and its event-driven orientation influence your approach to application development, parallelization of tasks, and environment management.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
"Getting Started with AWS Security, Identity, and Compliance",https://explore.skillbuilder.aws/learn/course/external/view/elearning/101/getting-started-with-aws-security-identity-and-compliance,"Computer Science , Cloud , AWS ,Cloud Computing","We have updated this course on October 26, 2022 to correct a problem that was impacting course completion. If you are enrolled in the course and have not completed it, your progress may be impacted. We apologize for any inconvenience this may cause","We have updated this course on October 26, 2022 to correct a problem that was impacting course completion. If you are enrolled in the course and have not completed it, your progress may be impacted. We apologize for any inconvenience this may cause",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
AWS Lambda Foundations,https://explore.skillbuilder.aws/learn/course/external/view/elearning/99/aws-lambda-foundations,"Computer Science , Cloud , AWS ,Cloud Computing","We have updated this course on February 21st 2023 to correct a problem that was impacting course completion. If you are enrolled in the course and have not completed it, your progress may be impacted. We apologize for any inconvenience this may cause.","We have updated this course on February 21st 2023 to correct a problem that was impacting course completion. If you are enrolled in the course and have not completed it, your progress may be impacted. We apologize for any inconvenience this may cause.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Getting Started with .NET on AWS,https://explore.skillbuilder.aws/learn/course/external/view/elearning/92/getting-started-with-net-on-aws,"Computer Science , Cloud , AWS ,Cloud Computing","In this course, you will learn the basics of deploying, managing, and securing .NET applications with Amazon Web Services (AWS). You will learn about AWS services and tools specifically designed for .NET applications. Finally, the course will walk you through a hands-on example of deploying a .NET application to the AWS Cloud.","In this course, you will learn the basics of deploying, managing, and securing .NET applications with Amazon Web Services (AWS). You will learn about AWS services and tools specifically designed for .NET applications. Finally, the course will walk you through a hands-on example of deploying a .NET application to the AWS Cloud.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Amazon Aurora MySQL - Basics,https://explore.skillbuilder.aws/learn/course/external/view/elearning/86/amazon-aurora-mysql-basics,"Computer Science , Cloud , AWS ,Cloud Computing","In this course, you will gain an introductory understanding of Amazon Aurora MySQL. Aurora is a fully managed relational database engine that is compatible with MySQL and PostgreSQL database management systems. You will learn about Aurora MySQL architecture, storage concepts, and key features. Course provided by AWS Support.","In this course, you will gain an introductory understanding of Amazon Aurora MySQL. Aurora is a fully managed relational database engine that is compatible with MySQL and PostgreSQL database management systems. You will learn about Aurora MySQL architecture, storage concepts, and key features. Course provided by AWS Support.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Authentication and Authorization with AWS Identity and Access Management,https://explore.skillbuilder.aws/learn/course/external/view/elearning/85/authentication-and-authorization-with-aws-identity-and-access-management,"Computer Science , Cloud , AWS ,Cloud Computing","This is an introductory course to authentication and authorization with AWS Identity and Access Management (IAM). In this course, we introduce you to IAM and discuss how the service helps you manage permissions to your AWS services. We also cover policy documents and IAM identities.","This is an introductory course to authentication and authorization with AWS Identity and Access Management (IAM). In this course, we introduce you to IAM and discuss how the service helps you manage permissions to your AWS services. We also cover policy documents and IAM identities.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Introduction to EC2 Auto Scaling,https://explore.skillbuilder.aws/learn/course/external/view/elearning/84/introduction-to-ec2-auto-scaling,"Computer Science , Cloud , AWS ,Cloud Computing","Auto Scaling helps you maintain application availability and allows you to dynamically scale your Amazon EC2 capacity up or down automatically, according to conditions you define. This course will introduce you to Auto Scaling, including types of automatic scaling and the various components that make up the service. We discuss benefits, best practices, and use cases, and walk you through a demonstration of how to create a launch configuration, auto scaling group and policy, and how to trigger Auto Scaling.","Auto Scaling helps you maintain application availability and allows you to dynamically scale your Amazon EC2 capacity up or down automatically, according to conditions you define. This course will introduce you to Auto Scaling, including types of automatic scaling and the various components that make up the service. We discuss benefits, best practices, and use cases, and walk you through a demonstration of how to create a launch configuration, auto scaling group and policy, and how to trigger Auto Scaling.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Introduction to AWS CodeCommit,https://explore.skillbuilder.aws/learn/course/external/view/elearning/82/introduction-to-aws-codecommit,"Computer Science , Cloud , AWS ,Cloud Computing","This course will introduce you to AWS CodeCommit – the fully-managed source control service that makes it easy for you to host secure and highly scalable private Git repositories. Throughout this course, you will learn more about the service’s features and benefits and how best to use CodeCommit for your own development needs. We also demonstrate how to create a new repository.","This course will introduce you to AWS CodeCommit – the fully-managed source control service that makes it easy for you to host secure and highly scalable private Git repositories. Throughout this course, you will learn more about the service’s features and benefits and how best to use CodeCommit for your own development needs. We also demonstrate how to create a new repository.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Introduction to AWS Fargate,https://explore.skillbuilder.aws/learn/course/external/view/elearning/81/introduction-to-aws-fargate,"Computer Science , Cloud , AWS ,Cloud Computing","This is an introductory course to AWS Fargate, a new AWS service for deploying and managing containers. In this course, we cover how AWS Fargate makes it easier for you to run applications using containers and we walk through an example architecture of AWS Fargate and Amazon ECS so you can better understand how the service works.","This is an introductory course to AWS Fargate, a new AWS service for deploying and managing containers. In this course, we cover how AWS Fargate makes it easier for you to run applications using containers and we walk through an example architecture of AWS Fargate and Amazon ECS so you can better understand how the service works.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Introduction to Amazon Virtual Private Cloud (VPC),https://explore.skillbuilder.aws/learn/course/external/view/elearning/79/introduction-to-amazon-virtual-private-cloud-vpc,"Computer Science , Cloud , AWS ,Cloud Computing","A basic overview of how Amazon Virtual Private Cloud (VPC) can be used to secure your AWS resources and provide full control over your network configuration. A sample Amazon VPC configuration will be covered in detail, along with its features and components.","A basic overview of how Amazon Virtual Private Cloud (VPC) can be used to secure your AWS resources and provide full control over your network configuration. A sample Amazon VPC configuration will be covered in detail, along with its features and components.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Introduction to Amazon Direct Connect,https://explore.skillbuilder.aws/learn/course/external/view/elearning/78/introduction-to-amazon-direct-connect,"Computer Science , Cloud , AWS ,Cloud Computing","This is an introductory course on AWS Direct Connect, which helps you establish a dedicated network connection from your premises to AWS. In this course, we provide an overview of the service and its benefits, discuss some of the more technical aspects of how AWS Direct Connect works, and review some common use cases.","This is an introductory course on AWS Direct Connect, which helps you establish a dedicated network connection from your premises to AWS. In this course, we provide an overview of the service and its benefits, discuss some of the more technical aspects of how AWS Direct Connect works, and review some common use cases.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Introduction to AWS CodePipeline,https://explore.skillbuilder.aws/learn/course/external/view/elearning/76/introduction-to-aws-codepipeline,"Computer Science , Cloud , AWS ,Cloud Computing","AWS CodePipeline is an AWS service that helps you with fast and reliable application and infrastructure updates. In this introductory course on AWS CodePipeline, a detailed overview of the service will be provided, including a look at service features, best practices when using the service and common use cases. A demonstration of AWS CodePipeline will also be provided.","AWS CodePipeline is an AWS service that helps you with fast and reliable application and infrastructure updates. In this introductory course on AWS CodePipeline, a detailed overview of the service will be provided, including a look at service features, best practices when using the service and common use cases. A demonstration of AWS CodePipeline will also be provided.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Introduction to AWS X-Ray,https://explore.skillbuilder.aws/learn/course/external/view/elearning/71/introduction-to-aws-x-ray,"Computer Science , Cloud , AWS ,Cloud Computing","AWS X-Ray helps you analyze and debug production, distributed applications, such as those built using a microservices architecture. In this course, we discuss how you can use AWS X-Ray to create a service map, identify errors and bugs, and build your own analysis and visualization applications. Use cases and a demonstration of AWS X-Ray will also be included.","AWS X-Ray helps you analyze and debug production, distributed applications, such as those built using a microservices architecture. In this course, we discuss how you can use AWS X-Ray to create a service map, identify errors and bugs, and build your own analysis and visualization applications. Use cases and a demonstration of AWS X-Ray will also be included.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Deep Dive into DocumentDB,https://explore.skillbuilder.aws/learn/course/external/view/elearning/68/deep-dive-into-documentdb,"Computer Science , Cloud , AWS ,Cloud Computing","This course introduces you to the fully managed document database service that supports MongoDB workloads, Amazon DocumentDB. In this course we discuss the different challenges of database scaling. The course further explains the core Amazon DocumentDB capabilities, how it is used with MongoDB and its best practices.","This course introduces you to the fully managed document database service that supports MongoDB workloads, Amazon DocumentDB. In this course we discuss the different challenges of database scaling. The course further explains the core Amazon DocumentDB capabilities, how it is used with MongoDB and its best practices.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Amazon DynamoDB for Serverless Architectures,https://explore.skillbuilder.aws/learn/course/external/view/elearning/67/amazon-dynamodb-for-serverless-architectures,"Computer Science , Cloud , AWS ,Cloud Computing","This digital course provides an in-depth and hands-on introduction to Amazon DynamoDB and how it is leveraged in building a serverless architecture. The course talks about core DynamoDB components and how-to setup and access them in creating a serverless application. You will also learn about several DynamoDB features, best practices and how this NoSQL service is beneficial in comparison to SQL solutions.","This digital course provides an in-depth and hands-on introduction to Amazon DynamoDB and how it is leveraged in building a serverless architecture. The course talks about core DynamoDB components and how-to setup and access them in creating a serverless application. You will also learn about several DynamoDB features, best practices and how this NoSQL service is beneficial in comparison to SQL solutions.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Introduction to Database Migration,https://explore.skillbuilder.aws/learn/course/external/view/elearning/65/introduction-to-database-migration,"Computer Science , Cloud , AWS ,Cloud Computing","In this course, you will learn how to migrate a production database using the AWS Database Migration Service (AWS DMS) and AWS Schema Conversion Tool (AWS SCT). You will be introduced to the full database migration process, from envisioning to post-production support.","In this course, you will learn how to migrate a production database using the AWS Database Migration Service (AWS DMS) and AWS Schema Conversion Tool (AWS SCT). You will be introduced to the full database migration process, from envisioning to post-production support.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Amazon Route 53 - Amazon Route 53 - Basics,https://explore.skillbuilder.aws/learn/course/external/view/elearning/63/amazon-route-53-amazon-route-53-basics,"Computer Science , Cloud , AWS ,Cloud Computing","In this course, you will learn about the basic components, functions, and benefits of the Amazon Route 53 service. You will also review public and private hosted zones, resource records, and routing policies. Course provided by Amazon Web Services (AWS) Support.","In this course, you will learn about the basic components, functions, and benefits of the Amazon Route 53 service. You will also review public and private hosted zones, resource records, and routing policies. Course provided by Amazon Web Services (AWS) Support.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
AWS Database Offerings,https://explore.skillbuilder.aws/learn/course/external/view/elearning/61/aws-database-offerings,"Computer Science , Cloud , AWS ,Cloud Computing","This self-paced course provides a basic overview of different database technologies and architectures and introduces you to the various Amazon Web Services (AWS) database services. The course also covers the concept of the purpose-built database, which changes the one-size-fits-all methodology that previously existed.","This self-paced course provides a basic overview of different database technologies and architectures and introduces you to the various Amazon Web Services (AWS) database services. The course also covers the concept of the purpose-built database, which changes the one-size-fits-all methodology that previously existed.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Introduction to AWS Data Pipeline,https://explore.skillbuilder.aws/learn/course/external/view/elearning/59/introduction-to-aws-data-pipeline,"Computer Science , Cloud , AWS ,Cloud Computing","In this course, we will introduce you to AWS Data Pipeline, the web service that helps you reliably process and move data between different AWS compute and storage services, as well as on-premise data sources, at specified intervals. We cover components like tasks, task runner, and pipeline; discuss what a pipeline definition is, and review the AWS services that are compatible with AWS Data Pipeline. We’ll also demonstrate the service and explore use cases.","In this course, we will introduce you to AWS Data Pipeline, the web service that helps you reliably process and move data between different AWS compute and storage services, as well as on-premise data sources, at specified intervals. We cover components like tasks, task runner, and pipeline; discuss what a pipeline definition is, and review the AWS services that are compatible with AWS Data Pipeline. We’ll also demonstrate the service and explore use cases.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Amazon API Gateway for Serverless Applications,https://explore.skillbuilder.aws/learn/course/external/view/elearning/52/amazon-api-gateway-for-serverless-applications,"Computer Science , Cloud , AWS ,Cloud Computing",This course introduces Amazon API Gateway and teaches you the basics of how to create and deploy application programming interfaces (APIs). You will learn about options for managing and metering access to your APIs and integrating them with AWS Lambda.,This course introduces Amazon API Gateway and teaches you the basics of how to create and deploy application programming interfaces (APIs). You will learn about options for managing and metering access to your APIs and integrating them with AWS Lambda.,0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Amazon DynamoDB – Architecture and Features,https://explore.skillbuilder.aws/learn/course/external/view/elearning/50/amazon-dynamodb-architecture-and-features,"Computer Science , Cloud , AWS ,Cloud Computing","In this APN Navigate technical course, you will be introduced to the architecture and features of Amazon DynamoDB. The course provides a tailored path for AWS Partner Network (APN) Partners to learn about core components of Amazon DynamoDB, including the table, global secondary index, and local secondary index. You will also review important features such as transactions, automatic scaling, and global tables.","In this APN Navigate technical course, you will be introduced to the architecture and features of Amazon DynamoDB. The course provides a tailored path for AWS Partner Network (APN) Partners to learn about core components of Amazon DynamoDB, including the table, global secondary index, and local secondary index. You will also review important features such as transactions, automatic scaling, and global tables.",0,0,1,0,4.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
Introduction to Amazon Elastic Compute Cloud (EC2),https://explore.skillbuilder.aws/learn/course/external/view/elearning/49/introduction-to-amazon-elastic-compute-cloud-ec2,"Computer Science , Cloud , AWS ,Cloud Computing","This is an introduction to Amazon Elastic Compute Cloud or Amazon EC2, a web service that provides secure, resizable compute capacity in the cloud. In this course, we provide an overview of the service and demonstrate how to build and configure an Amazon EC2 instance.","This is an introduction to Amazon Elastic Compute Cloud or Amazon EC2, a web service that provides secure, resizable compute capacity in the cloud. In this course, we provide an overview of the service and demonstrate how to build and configure an Amazon EC2 instance.",0,0,1,0,5.0,0,English,English,AWS,AWS Skill Builder,https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Faws-skill-builder-hz.png?auto=format&ixlib=php-3.3.1&s=93a153eaf2cf7abbc130afaa0cc34197
