Course Name,URL,Categories,Short Description,Long Description,Difficulty,Duration,Free Option,Number of Enrolled,Rating,Paid Option,Language,Subtitle Language,Platform,Provider,Image URL
PostgreSQL Summary Stats and Window Functions,https://www.datacamp.com/courses/postgresql-summary-stats-and-window-functions?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy9QlZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Learn how to create queries for analytics and data engineering with window functions, the SQL secret weapon!","Learn how to create queries for analytics and data engineering with window functions, the SQL secret weapon!",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Writing Efficient R Code,https://www.datacamp.com/courses/writing-efficient-r-code?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy9Q9ZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Learn to write faster R code, discover benchmarking and profiling, and unlock the secrets of parallel programming.","Learn to write faster R code, discover benchmarking and profiling, and unlock the secrets of parallel programming.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Streamlined Data Ingestion with pandas,https://www.datacamp.com/courses/streamlined-data-ingestion-with-pandas?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy9VtZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Learn to acquire data from common file formats and systems such as CSV files, spreadsheets, JSON, SQL databases, and APIs.","Learn to acquire data from common file formats and systems such as CSV files, spreadsheets, JSON, SQL databases, and APIs.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Database Design,https://www.datacamp.com/courses/database-design?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy9XhZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Learn to design databases in SQL.,Learn to design databases in SQL.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Cluster Analysis in R,https://www.datacamp.com/courses/cluster-analysis-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy9X5ZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Develop a strong intuition for how hierarchical and k-means clustering work and learn how to apply them to extract insights from your data.,Develop a strong intuition for how hierarchical and k-means clustering work and learn how to apply them to extract insights from your data.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Introduction to TensorFlow in Python,https://www.datacamp.com/courses/introduction-to-tensorflow-in-python?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy9SpZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Learn the fundamentals of neural networks and how to build deep learning models using TensorFlow.,Learn the fundamentals of neural networks and how to build deep learning models using TensorFlow.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Importing and Managing Financial Data in Python,https://www.datacamp.com/courses/importing-and-managing-financial-data-in-python?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-0VZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"In this course, you'll learn how to import and manage financial data in Python using various tools and sources.","In this course, you'll learn how to import and manage financial data in Python using various tools and sources.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Cleaning Data in R,https://www.datacamp.com/courses/cleaning-data-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-0dZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Learn to clean data as quickly and accurately as possible to help your business move from raw data to awesome insights.,Learn to clean data as quickly and accurately as possible to help your business move from raw data to awesome insights.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Supervised Learning in R: Regression,https://www.datacamp.com/courses/supervised-learning-in-r-regression?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-xFZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"In this course you will learn how to predict future events using linear regression, generalized additive models, random forests, and xgboost.","In this course you will learn how to predict future events using linear regression, generalized additive models, random forests, and xgboost.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Machine Learning for Time Series Data in Python,https://www.datacamp.com/courses/machine-learning-for-time-series-data-in-python?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-2RZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,This course focuses on feature engineering and machine learning for time series data.,This course focuses on feature engineering and machine learning for time series data.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Introduction to Writing Functions in R,https://www.datacamp.com/courses/introduction-to-writing-functions-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-2ZZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Take your R skills up a notch by learning to write efficient, reusable functions.","Take your R skills up a notch by learning to write efficient, reusable functions.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Intermediate Data Visualization with ggplot2,https://www.datacamp.com/courses/intermediate-data-visualization-with-ggplot2?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-zBZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Learn to use facets, coordinate systems and statistics in ggplot2 to create meaningful explanatory plots.","Learn to use facets, coordinate systems and statistics in ggplot2 to create meaningful explanatory plots.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Image Processing in Python,https://www.datacamp.com/courses/image-processing-in-python?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-wxZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Learn to process, transform, and manipulate images at your will.","Learn to process, transform, and manipulate images at your will.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Preprocessing for Machine Learning in Python,https://www.datacamp.com/courses/preprocessing-for-machine-learning-in-python?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-wJZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,In this course you'll learn how to get your cleaned data ready for modeling.,In this course you'll learn how to get your cleaned data ready for modeling.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Foundations of Probability in R,https://www.datacamp.com/courses/foundations-of-probability-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-1lZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"In this course, you'll learn about the concepts of random variables, distributions, and conditioning.","In this course, you'll learn about the concepts of random variables, distributions, and conditioning.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Functions for Manipulating Data in PostgreSQL,https://www.datacamp.com/courses/functions-for-manipulating-data-in-postgresql?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-19ZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Learn the most important PostgreSQL functions for manipulating, processing, and transforming data.","Learn the most important PostgreSQL functions for manipulating, processing, and transforming data.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Introduction to Statistics in Python,https://www.datacamp.com/courses/introduction-to-statistics-in-python?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-3tZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Grow your statistical skills and learn how to collect, analyze, and draw accurate conclusions from data using Python.","Grow your statistical skills and learn how to collect, analyze, and draw accurate conclusions from data using Python.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Software Engineering for Data Scientists in Python,https://www.datacamp.com/courses/software-engineering-for-data-scientists-in-python?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-yVZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Learn about modularity, documentation, and automated testing to help you solve data science problems more quickly and reliably.","Learn about modularity, documentation, and automated testing to help you solve data science problems more quickly and reliably.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Understanding Cloud Computing,https://www.datacamp.com/courses/understanding-cloud-computing?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-ydZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"A non-coding introduction to cloud computing, covering key concepts, terminology, and tools.","A non-coding introduction to cloud computing, covering key concepts, terminology, and tools.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Intermediate R for Finance,https://www.datacamp.com/courses/intermediate-r-for-finance?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-UFZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Learn about how dates work in R, and explore the world of if statements, loops, and functions using financial examples.","Learn about how dates work in R, and explore the world of if statements, loops, and functions using financial examples.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Introduction to Portfolio Analysis in R,https://www.datacamp.com/courses/introduction-to-portfolio-analysis-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-RRZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Apply your finance and R skills to backtest, analyze, and optimize financial portfolios.","Apply your finance and R skills to backtest, analyze, and optimize financial portfolios.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Foundations of Inference,https://www.datacamp.com/courses/foundations-of-inference-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-RZZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Learn how to draw conclusions about a population from a sample of data via a process known as statistical inference.,Learn how to draw conclusions about a population from a sample of data via a process known as statistical inference.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Image Processing with Keras in Python,https://www.datacamp.com/courses/image-processing-with-keras-in-python?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-WBZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Learn to conduct image analysis using Keras with Python by constructing, training, and evaluating convolutional neural networks.","Learn to conduct image analysis using Keras with Python by constructing, training, and evaluating convolutional neural networks.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Data Visualization in Spreadsheets,https://www.datacamp.com/courses/data-visualization-in-spreadsheets?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-TxZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Learn the fundamentals of data visualization using spreadsheets.,Learn the fundamentals of data visualization using spreadsheets.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Working with Dates and Times in R,https://www.datacamp.com/courses/working-with-dates-and-times-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-TNZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Learn the essentials of parsing, manipulating and computing with dates and times in R.","Learn the essentials of parsing, manipulating and computing with dates and times in R.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Regular Expressions in Python,https://www.datacamp.com/courses/regular-expressions-in-python?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-QlZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Learn about string manipulation and become a master at using regular expressions.,Learn about string manipulation and become a master at using regular expressions.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Introduction to Statistical Modeling in R,https://www.datacamp.com/courses/introduction-to-statistical-modeling-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-Q9ZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,This course is designed to get you up to speed with the most important and powerful methodologies in statistics.,This course is designed to get you up to speed with the most important and powerful methodologies in statistics.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
ARIMA Models in R,https://www.datacamp.com/courses/arima-models-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-VtZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Become an expert in fitting ARIMA (autoregressive integrated moving average) models to time series data using R.,Become an expert in fitting ARIMA (autoregressive integrated moving average) models to time series data using R.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Working with Data in the Tidyverse,https://www.datacamp.com/courses/working-with-data-in-the-tidyverse?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-XhZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Learn to work with data using tools from the tidyverse, and master the important skills of taming and tidying your data.","Learn to work with data using tools from the tidyverse, and master the important skills of taming and tidying your data.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Introduction to Regression in R,https://www.datacamp.com/courses/introduction-to-regression-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-X5ZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Predict housing prices and ad click-through rate by implementing, analyzing, and interpreting regression analysis in R.","Predict housing prices and ad click-through rate by implementing, analyzing, and interpreting regression analysis in R.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
String Manipulation with stringr in R,https://www.datacamp.com/courses/string-manipulation-with-stringr-in-r?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy-SpZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,"Learn how to pull character strings apart, put them back together and use the stringr package.","Learn how to pull character strings apart, put them back together and use the stringr package.",Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Reporting with R Markdown,https://www.datacamp.com/courses/reporting-with-rmarkdown?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy60RZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,R Markdown is an easy-to-use formatting language for authoring dynamic reports from R code.,R Markdown is an easy-to-use formatting language for authoring dynamic reports from R code.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Analyzing Data in Tableau,https://www.datacamp.com/courses/analyzing-data-in-tableau?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy60dZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Take your Tableau skills up a notch with advanced analytics and visualizations.,Take your Tableau skills up a notch with advanced analytics and visualizations.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Introduction to Deep Learning with Keras,https://www.datacamp.com/courses/introduction-to-deep-learning-with-keras?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy6xFZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Learn to start developing deep learning models with Keras.,Learn to start developing deep learning models with Keras.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Advanced Deep Learning with Keras,https://www.datacamp.com/courses/advanced-deep-learning-with-keras?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy621ZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Build multiple-input and multiple-output deep learning models using Keras.,Build multiple-input and multiple-output deep learning models using Keras.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Supervised Learning with scikit-learn,https://www.datacamp.com/courses/supervised-learning-with-scikit-learn?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy62NZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Grow your machine learning skills with scikit-learn in Python. Use real-world datasets in this interactive course and learn how to make powerful predictions!,Grow your machine learning skills with scikit-learn in Python. Use real-world datasets in this interactive course and learn how to make powerful predictions!,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
Communicating with Data in the Tidyverse,https://www.datacamp.com/courses/communicating-with-data-in-the-tidyverse?irclickid=2ItUBXQtxxyNRm33adwLtwB0UkAWy6zlZQ33Q40&irgwc=1&utm_medium=affiliate&utm_source=impact&utm_campaign=000000_1-259799_2-mix_3-all_4-na_5-na_6-na_7-mp_8-affl-ip_9-na_10-bau_11-Class%20Central&utm_content=BANNER&utm_term=,Computer Science,Leverage the power of tidyverse tools to create publication-quality graphics and custom-styled reports that communicate your results.,Leverage the power of tidyverse tools to create publication-quality graphics and custom-styled reports that communicate your results.,Introductory,0,1,0,3.53,0,English,English,DataCamp,DataCamp,https://cdn.datacamp.com/main-app/assets/logos/datacamp-full-inverted-61bf3532a54d25d5b45b82fbe208cb86aed9663a324546cd351531a25985df8a.svg
